company_id,year,roe_pct,roce_pct,de_ratio,icr
148,2021,,,,9.64
148,2022,,,,9.74
148,2023,,,,8.09
149,2013,,,,
149,2014,,,,
149,2015,,,,
149,2016,,,,
149,2017,,,,
149,2018,,,,
149,2019,,,,
149,2020,,,,
149,2021,,,,
149,2022,,,,
149,2023,,,,
151,2012,,,,160.75
151,2013,,,,179.75
151,2014,,,,171.0
151,2015,,,,244.25
151,2016,,,,209.8
151,2017,,,,241.4
151,2018,,,,248.0
151,2019,,,,217.5
151,2020,,,,
151,2021,,,,
151,2022,,,,
151,2023,,,,
153,2012,,,,
153,2013,,,,
153,2014,,,,
153,2015,,,,
153,2016,,,,
153,2017,,,,
153,2018,,,,
153,2019,,,,
153,2020,,,,
153,2021,,,,
153,2022,,,,
153,2023,,,,
155,2012,,,,
155,2013,,,,
155,2014,,,,
155,2015,,,,
155,2016,,,,
155,2017,,,,
155,2018,,,,
155,2019,,,,
155,2020,,,,
155,2021,,,,
155,2022,,,,
155,2023,,,,
157,2012,,,,
157,2013,,,,
157,2014,,,,
157,2015,,,,
157,2016,,,,
157,2017,,,,
157,2018,,,,
157,2019,,,,
157,2020,,,,
157,2021,,,,
157,2022,,,,
157,2023,,,,
159,2012,,,,131.21
159,2013,,,,109.16
159,2014,,,,114.43
159,2015,,,,14.12
159,2016,,,,15.55
159,2017,,,,26.78
159,2018,,,,10.61
159,2019,,,,11.03
159,2020,,,,24.31
159,2021,,,,35.61
159,2022,,,,53.17
159,2023,,,,70.41
161,2012,,,,249.0
161,2013,,,,296.2
161,2014,,,,531.67
161,2015,,,,888.5
161,2016,,,,949.0
161,2017,,,,1953.0
161,2018,,,,2169.0
161,2019,,,,1424.5
161,2020,,,,194.77
161,2021,,,,87.81
161,2022,,,,76.82
161,2023,,,,308.11
163,2012,,,,675.59
163,2013,,,,400.38
163,2014,,,,686.92
163,2015,,,,271.17
163,2016,,,,1023.06
163,2017,,,,1141.63
163,2018,,,,695.35
163,2019,,,,221.3
163,2020,,,,50.54
163,2021,,,,76.08
163,2022,,,,72.8
163,2023,,,,80.5
165,2012,,,,10.57
165,2013,,,,9.83
165,2014,,,,10.6
165,2015,,,,8.72
165,2016,,,,3.45
165,2017,,,,9.55
165,2018,,,,21.21
165,2019,,,,17.5
165,2020,,,,14.47
165,2021,,,,23.7
165,2022,,,,24.75
165,2023,,,,25.1
167,2012,,,,24.67
167,2013,,,,12.0
167,2014,,,,51.0
167,2015,,,,181.0
167,2016,,,,260.0
167,2017,,,,292.0
167,2018,,,,390.0
167,2019,,,,459.0
167,2020,,,,57.43
167,2021,,,,80.57
167,2022,,,,81.2
167,2023,,,,60.94
169,2012,,,,7.42
169,2013,,,,6.97
169,2014,,,,7.31
169,2015,,,,8.22
169,2016,,,,7.31
169,2017,,,,7.42
169,2018,,,,7.99
169,2019,,,,-0.35
169,2020,,,,2.5
169,2021,,,,2.61
169,2022,,,,2.91
169,2023,,,,3.73
171,2012,,,,2.21
171,2013,,,,2.26
171,2014,,,,2.08
171,2015,,,,1.99
171,2016,,,,1.91
171,2017,,,,2.01
171,2018,,,,2.36
171,2019,,,,2.46
171,2020,,,,2.02
171,2021,,,,2.17
171,2022,,,,2.47
171,2023,,,,3.03
173,2012,,,,4.08
173,2013,,,,1.36
173,2014,,,,3.9
173,2015,,,,1.94
173,2016,,,,2.3
173,2017,,,,1.84
173,2018,,,,5.93
173,2019,,,,4.03
173,2020,,,,1.94
173,2021,,,,4.03
173,2022,,,,11.86
173,2023,,,,5.38
175,2012,,,,9.2
175,2013,,,,12.44
175,2014,,,,55.2
175,2015,,,,62.3
175,2016,,,,48.59
175,2017,,,,38.44
175,2018,,,,37.82
175,2019,,,,51.17
175,2020,,,,34.87
175,2021,,,,43.59
175,2022,,,,56.04
175,2023,,,,26.77
177,2012,,,,21.14
177,2013,,,,21.82
177,2014,,,,13.38
177,2015,,,,15.06
177,2016,,,,24.0
177,2017,,,,29.53
177,2018,,,,32.34
177,2019,,,,40.98
177,2020,,,,15.76
177,2021,,,,9.38
177,2022,,,,16.15
177,2023,,,,17.29
179,2012,,,,12.31
179,2013,,,,20.53
179,2014,,,,16.76
179,2015,,,,7.46
179,2016,,,,15.03
179,2017,,,,7.77
179,2018,,,,5.35
179,2019,,,,3.34
179,2020,,,,5.08
179,2021,,,,7.19
179,2022,,,,8.4
179,2023,,,,8.67
181,2012,,,,7.19
181,2013,,,,3.41
181,2014,,,,2.22
181,2015,,,,2.52
181,2016,,,,2.95
181,2017,,,,2.51
181,2018,,,,3.99
181,2019,,,,3.77
181,2020,,,,2.86
181,2021,,,,4.65
181,2022,,,,4.02
181,2023,,,,6.28
183,2012,,,,0.86
183,2013,,,,2.17
183,2014,,,,3.12
183,2015,,,,13.45
183,2016,,,,3.67
183,2017,,,,4.67
183,2018,,,,5.34
183,2019,,,,5.31
183,2020,,,,2.57
183,2021,,,,1.2
183,2022,,,,2.3
183,2023,,,,3.56
185,2012,,,,5.39
185,2013,,,,5.51
185,2014,,,,6.7
185,2015,,,,11.05
185,2016,,,,13.03
185,2017,,,,17.23
185,2018,,,,4.86
185,2019,,,,3.3
185,2020,,,,2.66
185,2021,,,,2.57
185,2022,,,,2.93
185,2023,,,,3.04
187,2012,,,,17.83
187,2013,,,,20.41
187,2014,,,,12.07
187,2015,,,,8.13
187,2016,,,,9.48
187,2017,,,,9.16
187,2018,,,,5.16
187,2019,,,,4.33
187,2020,,,,4.97
187,2021,,,,8.2
187,2022,,,,12.89
187,2023,,,,13.52
189,2012,,,,3.46
189,2013,,,,4.02
189,2014,,,,4.22
189,2015,,,,4.55
189,2016,,,,3.55
189,2017,,,,4.53
189,2018,,,,4.81
189,2019,,,,3.75
189,2020,,,,4.22
189,2021,,,,4.08
189,2022,,,,4.19
189,2023,,,,3.6
191,2012,,,,8.47
191,2013,,,,1.05
191,2014,,,,4.21
191,2015,,,,0.51
191,2016,,,,-2.46
191,2017,,,,4.41
191,2018,,,,6.06
191,2019,,,,4.82
191,2020,,,,1.17
191,2021,,,,5.77
191,2022,,,,9.73
191,2023,,,,5.95
193,2012,,,,9.19
193,2013,,,,10.3
193,2014,,,,16.83
193,2015,,,,24.57
193,2016,,,,37.81
193,2017,,,,47.56
193,2018,,,,70.08
193,2019,,,,22.24
193,2020,,,,37.95
193,2021,,,,29.58
193,2022,,,,29.23
193,2023,,,,12.57
195,2012,,,,24.13
195,2013,,,,31.48
195,2014,,,,30.17
195,2015,,,,36.43
195,2016,,,,24.28
195,2017,,,,23.47
195,2018,,,,22.19
195,2019,,,,19.28
195,2020,,,,20.56
195,2021,,,,33.74
195,2022,,,,35.25
195,2023,,,,18.96
197,2018,,,,-11.83
197,2019,,,,-106.44
197,2020,,,,-176.08
197,2021,,,,-66.7
197,2022,,,,-88.17
197,2023,,,,-10.8
